ObservedAgentID;CounterpartyID;EnterpriseNationalIDflag;ENI;ENINEV;LEI;LEINEV;RACI;BCI;NPNI;CountryNPNI;HeadOfficeUndertakingID;HeadOfficeUndertakingIDNEV;ImmediateParentUndertakingID;ImmediateParentUndertakingIDNEV;UltimateParentUndertakingID;UltimateParentundertakingIDNEV;TypeofEntity;Enterprise;Name;Lastname;Firstname;FirstnameNEV;Birthdate;Street;Streetnumber;City;NUTS;Postalcode;PostalcodeNEV;Country;Legalform;InstitutionalSector;EconomicActivity;StatusOfLegalProceedings;DateOfInitiationOfLegalProceedings;DateOfInitiationOfLegalProceedingsNEV;EnterpriseSize;DateOfEnterpriseSize;DateOfEnterpriseSizeNEV;NumberOfEmployees;NumberOfEmployeesNEV;BalanceSheetTotal;BalanceSheetTotalNEV;AnnualTurnover;AnnualTurnoverNEV;AccountingStandard;ENINAFlag;NatPersonNINApFlag
444555999;220-02-04017-62_1;;;;;;96120399941;;96120399941;FR;;;;;;;NLE;N;;LJISFHV;Gmëmsl;;1996-12-03;Rtv Esesim;12;Spa;;4900;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-02-04017-62_2;;;;;;98071899983;;98071899983;FR;;;;;;;NLE;N;;MDXADTHG;Eqc;;1998-07-18;Rom Nqunof;12;Spa;;4900;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-02-04020-65_1;;;;;;76091199939;;76091199939;FR;;;;;;;NLE;N;;FSDTI;Fxbtldv;;1976-09-11;Cuscfo Fr Hhâafcr;9;Stavelot;;4970;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-02-04020-65_2;;;;;;74032999994;;74032999994;FR;;;;;;;NLE;N;;LRVXIXI;Sranyd;;1974-03-29;Coqvih Sy Smâtpks;9;Stavelot;;4970;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-02-04022-67_1;;;;;;56021278534;;56021278534;FR;;;;;;;NLE;N;;SSUMXH CYWWLPB;Ffwrfm;;2000-11-23;Plpth Hw S'dicxki;13;Soumagne;;4630;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-02-04022-67_2;;;;;;94092799934;;94092799934;FR;;;;;;;NLE;N;;HC AWK;Cdxawtf;;1994-09-27;Phkxo Dn S'enavlg;13;Soumagne;;4630;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-02-04025-70_1;;;;;;91032799926;;91032799926;FR;;;;;;;NLE;N;;BYAPSLDN;Jlgjyv;;1991-03-27;Rvl Tnmjv;103;Plombières;;4850;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-02-04028-73_1;;;;;;92070199979;;92070199979;FR;;;;;;;NLE;N;;AJPWJ;Jjspe;;1992-07-01;Rfg Aaikb-txgy;15;Montzen;;4850;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-02-04028-73_2;;;;;;94011799984;;94011799984;FR;;;;;;;NLE;N;;FWKLIOWCRG;Eofng;;1994-01-17;Rra Tevji-cerq;15;Montzen;;4850;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-02-04029-74_1;;;;;;97042899932;;97042899932;FR;;;;;;;NLE;N;;SWFKNTAJB;Célssj;;1997-04-28;Rsu Adsbyp Mgdnfj;21;Herstal;;4040;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-02-04029-74_2;;;;;;96052099964;;96052099964;FR;;;;;;;NLE;N;;LROPMKS;Mmaclèwq;;1996-05-20;Rwu Bb Nrlkvoo;4;Braives;;4260;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-02-04031-76_1;;;;;;94091799943;;94091799943;FR;;;;;;;NLE;N;;PQWHQLGSE;Vyvwdkyk;;1994-09-17;Ajyyeq Lqlapd Npxgl;112;Limbourg;;4830;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-02-04031-76_2;;;;;;94092399957;;94092399957;FR;;;;;;;NLE;N;;NHHYI;Nkéfpl;;1994-09-23;Ayswcg Anesfm Ikptl;112;Limbourg;;4830;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-02-04033-78_1;;;;;;73063099964;;73063099964;FR;;;;;;;NLE;N;;PWLLJHPGA;Njfpnnyt;;1973-06-30;Rjm Ah F'dbywyw;18;Goé;;4834;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-02-04034-79_1;;;;;;95033099920;;95033099920;FR;;;;;;;NLE;N;;BXOATP;Gsakrw;;1995-03-30;Rlaaio Ngvdix;17;Liège;;4000;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-02-04034-79_2;;;;;;95091999904;;95091999904;FR;;;;;;;NLE;N;;SLCNQEX;Lswu;;1995-09-19;Rtbhpb Sldxaf;17;Liège;;4000;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-02-04035-80_1;;;;;;90050799937;;90050799937;FR;;;;;;;NLE;N;;DUTURGG;Zikyskbfc;;1990-05-07;Rkn Eu Aklr;2;Grivegnée;;4030;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-02-04035-80_2;;;;;;89050399939;;89050399939;FR;;;;;;;NLE;N;;BHWEQQ;Msvusjms;;1989-05-03;Rsn Km Rtbk;2;Grivegnée;;4030;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-02-04040-85_1;;;;;;91021399951;;91021399951;FR;;;;;;;NLE;N;;Pxqwr;Mjxtypp;;1991-02-13;Cqnrmacre;19;Waimes;;4950;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-02-04040-85_2;;;;;;89072999949;;89072999949;FR;;;;;;;NLE;N;;Ckuoci;Akxéogsss;;1989-07-29;Cvtdaxvgj;19;Waimes;;4950;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-02-04041-86_1;;;;;;90070999988;;90070999988;FR;;;;;;;NLE;N;;BAUPQEXL;Tidgrq;;1990-07-09;Rfo Mméfqiq Efevwvek;10;Malmedy;;4960;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-02-04041-86_2;;;;;;90122499961;;90122499961;FR;;;;;;;NLE;N;;LOWDT;Cnnrvllm;;1990-12-24;Rec Ylédrlv Ctceidin;10;Malmedy;;4960;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-02-04044-89_1;;;;;;81071199933;;81071199933;FR;;;;;;;NLE;N;;JXDGW;Euhcvjgc;;1981-07-11;Rbp Oc Fbv;2;Sougné-Remouchamps;;4920;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-02-04044-89_2;;;;;;76020699943;;76020699943;FR;;;;;;;NLE;N;;CORIGEDDYON;Npppfyno;;1976-02-06;Rkh Xv Lvw;2;Sougné-Remouchamps;;4920;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-02-04045-90_1;;;;;;90040499923;;90040499923;FR;;;;;;;NLE;N;;BDPBU;Jukkfm;;1990-04-04;Raq Mh Wivejc;5446;Alleur;;4432;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-02-04045-90_2;;;;;;93100499931;;93100499931;FR;;;;;;;NLE;N;;SLQAODME;Acluti;;1993-10-04;Rct Ys Bkcbfu;54;Alleur;;4432;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-02-04046-91_1;;;;;;83121699957;;83121699957;FR;;;;;;;NLE;N;;CLKTPMT;Dfuope-orayox;;1983-12-16;Rkc Ajbm Br Escgèbr;1;Verlaine;;4537;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-02-04046-91_2;;;;;;88091499907;;88091499907;FR;;;;;;;NLE;N;;COGLXSD;Aigtfqbrm-gouhv;;1988-09-14;Rpd Oipw Xw Oxgcèpl;1;Verlaine;;4537;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-02-04047-92_1;;;;;;94032999929;;94032999929;FR;;;;;;;NLE;N;;VNH BIU;Curashso;;1994-03-29;Rtx Nlürd;66;Limbourg;;4830;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-02-04047-92_2;;;;;;91041899912;;91041899912;FR;;;;;;;NLE;N;;PRYAB BMUT;Jhkxmxg;;1991-04-18;Rrp Oyüec;66;Limbourg;;4830;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-02-04048-93_1;;;;;;91072899924;;91072899924;FR;;;;;;;NLE;N;;LAFGWG;Oxxgfrc;;1991-07-28;Pfmkl W'okelx;1;Verviers;;4800;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-02-04050-95_1;;;;;;98070399948;;98070399948;FR;;;;;;;NLE;N;;GJJVY;Almoovt;;1998-07-03;Rle Cxmwcfkf;9;Wegnez;;4860;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-02-04050-95_2;;;;;;97080999948;;97080999948;FR;;;;;;;NLE;N;;DGCVKC;Momycwkh;;1997-08-09;Ryp Fpntdvgr;9;Wegnez;;4860;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-02-04051-96_1;;;;;;87121799914;;87121799914;FR;;;;;;;NLE;N;;ERMDEEOM;Axiucrns;;1987-12-17;Rjb Vx 0° Igywsgol;32;Malmedy;;4960;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-02-04051-96_2;;;;;;91071899933;;91071899933;FR;;;;;;;NLE;N;;SGSMADUN;Cwipk;;1991-07-18;Rrk El 1° Wexqywbx;32;Malmedy;;4960;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-03-03249-63_1;;;;;;64011999973;;64011999973;FR;;;;;;;NLE;N;;MLWRYWD;Mgfsvb;;1964-01-19;Chxeat Rx Lrvqtdvv;69;MALMEDY;;4960;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-03-03249-63_2;;;;;;62102099964;;62102099964;FR;;;;;;;NLE;N;;JUXLFX;Ceavpql;;1962-10-20;Cgggdp As Fkyaemog;69;MALMEDY;;4960;;BE;;;;;;;;;;;;;;;;;0;0
